senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,gender_F,gender_M,internet_service_DSL,internet_service_Fiber optic,internet_service_No,contract_Month-to-month,contract_One year,contract_Two year,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
0.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6881029912341301,0.5201414099704174,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853891497941171,0.6033892129018769,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.5240280318728455,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.4345884516610157,0.5348087103034491,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7438140462419841,0.9087416504420608,1,0,1,0,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.8147539374979358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1808839151762601,0.5754175022119186,0,1,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,0.9448958980460652,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9243341213326348,0.94291935800164,1,0,0,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.6022053266017849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6759578506838221,0.6671953838997395,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0909403957994292,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6837321765528566,0.2571935595813605,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.7157269759830088,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2522513928698877,0.5714057371692465,0,1,1,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.2637345902089357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6647732232753779,0.4209374083417682,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.8240415532150858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6384709584292361,0.7813354007661324,0,1,1,0,0,0,1,0,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6847036077904062,0.8915678849375523,1,0,1,0,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.9767584652509992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0226243404047026,0.5350781327325697,1,0,0,0,1,0,1,0,0,1,0,0
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7737469974440268,0.1340295572642799,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3821529492958223,0.2298668941416692,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.9035271062199788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242341183176102,0.4980950332756674,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2807662850689653,0.0651132607206227,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4013792551953058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4604368902649917,0.4757165075633511,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.7765586355295433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1279006780050213,0.5260657156602134,0,1,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.7567855111107402,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7283371195414342,0.7772228147751538,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3741328961553405,0.1530361437900146,0,1,1,0,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.6263734002286339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0.3781928902404175,0,1,0,0,1,0,0,1,1,0,0,0
0.0,1.0,1.0,0.661153324059002,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2929488567907631,0.5645514816227541,1,0,1,0,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.4810095504676461,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6360324803330195,0.5712189298151749,1,0,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5286812295185538,0.1039608751801493,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,0.0037557400203324,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.4810095504676461,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4325969253615388,0.507610776562909,1,0,1,0,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335418687855655,0.0747074306289246,1,0,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.8332309387360852,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3212904689429395,0.6604723651769657,0,1,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7365203006549813,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8113073452753696,0.7923103619501579,0,1,0,1,0,0,1,0,0,0,1,0
1.0,1.0,0.0,0.3277165405465304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.631641883411615,0.4540718491737298,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.577158862668874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5331150388449815,0.6038518822244858,1,0,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6355447211891981,0.5290886212361594,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7365203006549813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727093282826976,0.4540041068884706,0,1,0,0,1,0,1,0,0,0,1,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727093282826976,0.0195997853807781,0,1,1,0,0,1,0,0,0,0,1,0
0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9657819761028446,0.9873765136826742,1,0,0,1,0,0,0,1,0,0,1,0
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236976147703091,0.1814409940130711,1,0,0,0,1,1,0,0,0,1,0,0
0.0,0.0,0.0,0.7261920732051075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0236976147703091,0.4176840550645128,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.6263734002286339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6822748803078917,0.6708072213546037,0,1,0,1,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.614550829687882,0.5424132221894707,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.9845657700648542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979097829132364,0.9797623070540704,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,0.7862708497641429,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6599069840887795,0.7773536888915142,0,1,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.5100224772679167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1284229577463694,0.3947819524626861,0,1,1,0,0,1,0,0,1,0,0,0
0.0,1.0,1.0,0.9767584652509992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204767163129938,0.5197517871698566,1,0,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263792467648091,0.0063954993936407,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177901511316507,0.0037557400203324,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.682760665657764,0.1977758381768304,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.1267439425207783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571950152698304,0.2537973347221806,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5744031173140838,0.1100620573007174,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.7958718306578962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019402362960857,0.4701447014679367,0,1,0,0,1,0,0,1,0,0,0,1
0.0,1.0,0.0,0.7261920732051075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951026087449062,0.8104564241441645,1,0,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.2861143725768439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1736447388345631,0.2834956512739202,1,0,1,0,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.8053650839901318,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8252453019920156,0.8306066453142745,1,0,0,1,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.6143937700981975,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6384709584292361,0.6686703006615522,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3243202816803733,0.2769098930722478,1,0,1,0,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.4659549029553728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0.3183016149343099,0,1,0,0,1,0,0,1,0,0,0,1
0.0,0.0,0.0,0.7958718306578962,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8985503489611615,0.8376457215068258,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6189482002146219,0.1157665600098457,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.8240415532150858,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8861198013094977,0.8608608313792829,0,1,0,1,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.968889251268496,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6701237300799674,0.8735957476287479,1,0,0,1,0,0,0,1,0,1,0,0
0.0,0.0,0.0,0.9035271062199788,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6174826057667042,0.8225640773897269,0,1,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.7765586355295433,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3736313703215189,0.6519518482881397,1,0,1,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,0.9448958980460652,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.8808575181955517,0.931452096656285,1,0,0,1,0,0,1,0,0,0,1,0
1.0,0.0,0.0,0.0497519637871241,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.613084647268222,0.1829812736470207,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.5511379709649509,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7225283167633867,0.6398376838031216,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7046005540529492,0.3520122542067224,0,1,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.2400798774610835,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7674765016934301,0.4102144448453848,1,0,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721233455673724,0.0635276892327659,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.9448958980460652,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6516296577290224,0.8457526987337923,1,0,1,0,0,0,0,1,1,0,0,0
0.0,1.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.330376069136483,0.2043014691205001,0,1,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.4182492059464703,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4495103053999023,0.4763635102799043,1,0,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.7737469974440268,0.2049030370452548,0,1,0,1,0,1,0,0,0,1,0,0
0.0,1.0,1.0,0.4504984555118551,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3192698774838435,0.4551146651170343,0,1,1,0,0,0,1,0,1,0,0,0
0.0,0.0,0.0,0.2400798774610835,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768555046640058,0.3666448025971185,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.8950307844930321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253068592498663,0.5119151944469147,1,0,0,0,1,0,0,1,0,0,0,1
0.0,1.0,1.0,0.9923125145751528,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.49165363503643,0.8162381573722381,0,1,1,0,0,0,1,0,0,0,1,0
1.0,1.0,0.0,0.4956904250574305,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0785259612245775,0.3598616399917528,1,0,0,0,1,0,1,0,1,0,0,0
0.0,0.0,0.0,0.920291677555515,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7896509058064448,0.8922742957852263,0,1,0,1,0,0,1,0,0,0,1,0
0.0,0.0,0.0,0.4504984555118551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0.3062302735519307,0,1,0,0,1,0,1,0,0,1,0,0
0.0,0.0,1.0,0.920291677555515,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3916662237748926,0.7374169081907508,0,1,1,0,0,0,1,0,1,0,0,0
0.0,1.0,1.0,0.9609567291417404,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8650591000346288,0.927321073396143,0,1,0,1,0,0,0,1,1,0,0,0
0.0,1.0,1.0,0.9923125145751528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156392528613008,0.5312531171111108,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.2637345902089357,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4921482865102958,0.3798207478163026,1,0,1,0,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.9609567291417404,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4256229273655808,0.7798896847022813,1,0,1,0,0,0,0,1,0,0,1,0
1.0,1.0,0.0,0.5642768936191539,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8621847802811193,0.6885538773194068,1,0,0,1,0,1,0,0,1,0,0,0
0.0,0.0,1.0,0.4346085497692368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753543249625011,0.3304763159434521,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8607474019305359,0.9479627724506362,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.968889251268496,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9076275390081427,0.9539337005622373,1,0,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.3277165405465304,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3676105361503068,0.3871691780253439,0,1,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.0909403957994292,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6213904240332553,0.2206653434888448,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5920475448939325,0.1123486408939579,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.8332309387360852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102554998895081,0.4735239699130156,0,1,0,0,1,0,0,1,0,0,0,1
1.0,1.0,0.0,0.8332309387360852,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.8612265442525996,0.8644755182383665,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.3277165405465304,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7162323628293594,0.4740247539722285,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.537727157297909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166395452110954,0.4344980150993483,1,0,1,0,0,1,0,0,1,0,0,0
0.0,0.0,0.0,0.4013792551953058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018865050156262,0.2589043706953322,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.5897975123201569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091776180923234,0.3541627915228781,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,0.9767584652509992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0.5255378138033011,0,1,0,0,1,0,0,1,1,0,0,0
0.0,0.0,0.0,0.537727157297909,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6740134666950411,0.6095071377926697,0,1,0,1,0,1,0,0,0,0,1,0
0.0,1.0,0.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0727093282826976,0.590347471376452,1,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,1.0,0.1267439425207783,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8026489751855643,0.3099035124013901,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9462631016349288,0.9834899688261756,1,0,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0909403957994292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0.1030167625966961,0,1,0,0,1,0,1,0,0,0,0,1
0.0,1.0,1.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5866593219548426,0.3868731462488027,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.7261920732051075,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.330376069136483,0.6079289406689652,1,0,1,0,0,0,1,0,1,0,0,0
1.0,0.0,0.0,0.1587688878906996,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6744995929054685,0.3169262675214792,1,0,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.3471906800900553,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.78868757965244,0.4921784881910598,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161771155465649,0.0032524183896717,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285229685033614,0.0070440595364464,1,0,0,0,1,1,0,0,0,0,0,1
0.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858450635376478,0.2119535390791701,1,0,1,0,0,1,0,0,0,0,0,1
0.0,0.0,1.0,0.2637345902089357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231610222069409,0.2074515187272251,0,1,0,0,1,1,0,0,0,0,0,1
0.0,1.0,0.0,0.9367645159985818,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8712848016214145,0.9245591587421258,0,1,0,1,0,0,0,1,0,0,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5817585557037837,0.1110196873632764,0,1,0,1,0,1,0,0,0,1,0,0
0.0,0.0,0.0,0.8053650839901318,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8084218406112754,0.8294030227131635,0,1,0,1,0,1,0,0,0,0,1,0
0.0,0.0,1.0,0.9923125145751528,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6803315392718176,0.8876001513885612,0,1,0,1,0,0,1,0,0,1,0,0
0.0,0.0,0.0,0.2861143725768439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306520577893394,0.4084758637846081,0,1,0,1,0,1,0,0,0,0,0,1
0.0,1.0,1.0,0.8147539374979358,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0716508246103761,0.5080968602322387,0,1,0,0,1,0,0,1,0,0,0,1
1.0,0.0,0.0,0.4182492059464703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258430970750924,0.2838359596520275,1,0,0,0,1,0,1,0,0,0,0,1
1.0,0.0,0.0,0.3471906800900553,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8286075049182737,0.5153062419247849,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.8602376838401232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0220875691397102,0.4778374770249001,1,0,0,0,1,0,0,1,0,0,0,1
0.0,1.0,0.0,0.842324957517367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086385341676143,0.4617410564054244,1,0,0,0,1,0,1,0,0,1,0,0
1.0,0.0,0.0,0.1267439425207783,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.81899901794792,0.3264816539985308,1,0,0,1,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.8147539374979358,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172525644448461,0.4526939923219132,1,0,0,0,1,0,1,0,1,0,0,0
1.0,0.0,0.0,0.8602376838401232,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8223627567129308,0.8561825206886586,1,0,0,1,0,0,1,0,0,0,1,0
0.0,0.0,1.0,0.3471906800900553,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4936320839667915,0.4299990403674389,0,1,1,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.9845657700648542,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8722423608728985,0.954072313503584,0,1,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0779975327428896,0.5896469397582024,0,1,0,0,1,0,0,1,0,1,0,0
0.0,0.0,0.0,0.0497519637871241,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3328978157535237,0.1314884744386674,0,1,1,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.7467165703705313,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7201071768912403,0.7634603960487003,0,1,0,1,0,1,0,0,0,0,0,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129485474907393,0.0022375694912589,0,1,0,0,1,1,0,0,0,0,0,1
0.0,0.0,1.0,0.7567855111107402,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6033050496209784,0.7361788167010656,1,0,1,0,0,0,1,0,0,0,0,1
0.0,0.0,0.0,0.6723882667231738,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7007208092701226,0.7059403915110891,1,0,0,1,0,1,0,0,0,0,1,0
1.0,1.0,0.0,0.8602376838401232,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7128408967765402,0.8228066846557536,1,0,0,1,0,0,0,1,0,1,0,0
0.0,1.0,1.0,0.9923125145751528,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605187716744137,0.5647363333458216,1,0,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,0.9035271062199788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018327646290799,0.5075793856651745,0,1,0,0,1,0,0,1,0,0,0,1
1.0,1.0,1.0,0.9923125145751528,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5577114681643658,0.8416317029784756,0,1,1,0,0,0,1,0,1,0,0,0
0.0,1.0,0.0,0.5897975123201569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0.351845921781466,1,0,0,0,1,0,0,1,0,0,0,1
0.0,0.0,1.0,0.7261920732051075,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7099331771199613,0.7487506133128342,1,0,0,1,0,1,0,0,1,0,0,0
0.0,1.0,0.0,0.842324957517367,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.7992803223348817,0.8362974317458127,0,1,0,1,0,0,1,0,1,0,0,0
1.0,0.0,0.0,0.5897975123201569,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8079408631345212,0.6881291809910886,1,0,0,1,0,1,0,0,0,0,1,0
0.0,0.0,0.0,0.187958695105774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7176855612115332,0.3680941090628348,1,0,0,1,0,1,0,0,0,0,1,0
0.0,1.0,1.0,0.8240415532150858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140251089933381,0.4791891832821922,0,1,0,0,1,0,0,1,0,1,0,0
0.0,1.0,0.0,0.9448958980460652,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4191419332643786,0.7634842106488942,1,0,1,0,0,0,0,1,0,1,0,0
1.0,0.0,0.0,0.8513263383141965,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5498471509007103,0.7654484585202805,1,0,1,0,0,0,1,0,0,0,0,1
0.0,1.0,1.0,0.6943649565089509,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7718179365874278,0.7467005573484057,0,1,0,1,0,0,0,1,1,0,0,0
0.0,0.0,0.0,0.0909403957994292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210137573204771,0.0984688802394568,1,0,0,0,1,1,0,0,0,0,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1814006178744561,0.045532070146765,0,1,1,0,0,1,0,0,0,0,1,0
